thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
18,18,0,3,1,flat_comp,102,3.1,0.22,3.0,0.364,flat,curv_flat,0.2,0.22,rew,pen,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.301703199999793,None,None,None,['right'],[0.7701320999999552],[0.16003520000003846],up,1.0982296000001952,None,1,0,1,0,0,18,18,22,416.2603987000002,,,,,,,,,416.24440360000017,0.0005303999996613129,417.22799970000005,417.22837630000004,417.2437643000003,418.24376630000006,418.22717120000016,418.22755270000016,0.0003880999997818435,419.51254830000016,419.51379190000034,419.52715639999997,419.52715639999997,419.52715639999997,419.52715639999997,419.52715639999997,419.52715639999997,419.52715639999997,420.62808459999997,"[0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.372, 0.38, 0.388, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396]",None,None,['right'],[0.7701320999999552],[0.16003520000003846],up,1.0982296000001952,None,420.62844270000005,420.6438598,420.89379869999993,420.87727780000023,420.87761020000016,420.89379869999993,420.89379869999993,421.89386200000035,421.89386200000035,421.8773007,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
19,19,0,3,1,flat_comp,91,2.1,0.02,1.0,0.232,curv,flat_curv,-0.2,-0.02,pen,rew,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.301703199999793,None,None,None,['right'],[0.5926869999998416],[0.16801910000003772],up,1.0086778999998387,None,1,0,1,0,0,19,19,11,421.89386200000035,,,,,,,,,421.87782659999993,0.0005255000000943255,422.76240110000026,422.76309549999996,422.77722270000004,423.77721180000026,423.76071420000017,423.76108760000034,0.0003816999997070525,425.14577009999994,425.1469376,425.1606436000002,425.1606436000002,425.1606436000002,425.1606436000002,425.1606436000002,425.1606436000002,425.1606436000002,426.17828439999994,"[0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288, 0.296, 0.304, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312]",None,None,['right'],[0.5926869999998416],[0.16801910000003772],up,1.0086778999998387,None,426.17864080000027,426.1939851000002,426.4439883,426.4274198000003,426.42774800000007,426.4439883,,427.4440017000002,,427.42747610000015,pen,1,1,426.4439883,427.4440017000002,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
20,20,0,3,1,flat_comp,89,1.9,-0.02,1.0,-0.288,curv,flat_curv,-0.2,0.02,pen,rew,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.301703199999793,None,None,None,['left'],[0.9285652999997183],[0.19997220000004745],up,1.2885433000001285,None,1,0,1,0,0,20,20,9,427.4440017000002,,,,,,,,,427.42800579999994,0.0005284999997456907,428.31228469999996,428.31262600000036,428.32734670000036,429.3274021000002,429.3108492000001,429.3112229000003,0.0003824999998869316,430.7455153000001,430.7473038000003,430.76080060000004,430.76080060000004,430.76080060000004,430.76080060000004,430.76080060000004,430.76080060000004,430.76080060000004,432.0617685000002,"[-0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.296, -0.304, -0.312, -0.32, -0.328, -0.336, -0.344, -0.352, -0.36, -0.368, -0.376, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384, -0.384]",None,None,['left'],[0.9285652999997183],[0.19997220000004745],up,1.2885433000001285,None,432.0621175000001,432.07744900000034,432.3274053,432.3109274000003,432.31126250000034,432.3274053,,433.32747599999993,,433.31100590000005,pen,0,-3,,,,,432.3274053,433.32747599999993,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
21,21,0,3,1,flat_comp,85,1.5,-0.1,1.0,0.0,curv,flat_curv,-0.2,0.1,pen,rew,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.301703199999793,None,None,None,['right'],[0.6289755000002515],[0.25602859999980865],up,1.0531387000000905,None,1,0,1,0,0,21,21,5,433.32747599999993,,,,,,,,,433.31152950000023,0.0005241000003479712,434.3465907,434.3470320000001,434.3608800000002,435.3609096,435.34435080000003,435.3447315000003,0.0003901999998561223,436.8301187000002,436.8314041000003,436.8442715000001,436.8442715000001,436.8442715000001,436.8442715000001,436.8442715000001,436.8442715000001,436.8442715000001,437.9119214000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128]",None,None,['right'],[0.6289755000002515],[0.25602859999980865],up,1.0531387000000905,None,437.91227670000035,437.9275968000002,438.17759520000027,438.1610962,438.1614276,438.17759520000027,,439.17763270000023,,439.1611412000002,pen,1,1,438.17759520000027,439.17763270000023,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
22,22,0,3,1,flat_comp,86,1.7,-0.06,1.0,0.376,curv,curv_flat,0.2,-0.06,pen,rew,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.301703199999793,None,None,None,"['right', 'left']","[0.8929088999998385, 1.3489067999998952]","[0.18400490000021819, 0.5680360999999721]",up,2.0847905000000537,None,1,0,1,0,0,22,22,6,439.17763270000023,,,,,,,,,439.1616733000001,0.0005322000001797278,440.1957817000002,440.19614679999995,440.21104570000034,441.21105290000014,441.19446210000024,441.19483770000033,0.00038500000027852366,442.6290137000001,442.63023820000035,442.6444335000001,442.6444335000001,442.6444335000001,442.6444335000001,442.6444335000001,442.6444335000001,442.6444335000001,444.7453859000002,"[0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.384, 0.392, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.392, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12]",None,None,"['right', 'left']","[0.8929088999998385, 1.3489067999998952]","[0.18400490000021819, 0.5680360999999721]",up,2.0847905000000537,None,444.7457663,444.7611687000003,445.0111602000002,444.99459490000027,444.99493180000036,445.0111602000002,,446.01119510000035,,445.9946729000003,pen,1,1,445.0111602000002,446.01119510000035,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
23,23,0,3,1,flat_comp,116,3.9,0.38,3.0,-0.088,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.301703199999793,None,None,None,['right'],[0.4734040999996978],[0.8719599999999446],up,1.4973823999998785,None,1,0,1,0,0,23,23,36,446.01119510000035,,,,,,,,,445.9952112000001,0.0005380000002332963,447.02949890000036,447.0298568000003,447.04457420000017,448.0445646000003,448.0279743000001,448.0283526000003,0.0003854999999930442,449.31225410000025,449.3134562,449.3279437000001,449.3279437000001,449.3279437000001,449.3279437000001,449.3279437000001,449.3279437000001,449.3279437000001,450.8290876000001,"[-0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288, 0.296, 0.304, 0.312, 0.32, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328]",None,None,['right'],[0.4734040999996978],[0.8719599999999446],up,1.4973823999998785,None,450.82951170000024,450.84464449999996,451.0946196,451.07802830000037,451.0783617000002,451.0946196,451.0946196,452.0946838,452.0946838,452.0780943,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
24,24,0,3,1,flat_comp,113,3.7,0.34,3.0,-0.12,flat,flat_curv,-0.2,-0.34,rew,pen,input_data/stims/Shape_3.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.301703199999793,None,None,None,['left'],[0.48787069999980304],[0.42394880000028934],up,1.0398310999999012,None,1,0,1,0,0,24,24,33,452.0946838,,,,,,,,,452.0786213000001,0.000527700000020559,453.06221989999995,453.06256940000003,453.07807260000027,454.07803409999997,454.06147950000013,454.06185540000024,0.0003842000000986445,455.54546230000005,455.54672389999996,455.56145600000036,455.56145600000036,455.56145600000036,455.56145600000036,455.56145600000036,455.56145600000036,455.56145600000036,456.61233530000027,"[-0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.312, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32]",None,None,['left'],[0.48787069999980304],[0.42394880000028934],up,1.0398310999999012,None,456.6126968000003,456.6281280000003,456.87815709999995,456.86160770000015,456.86194360000036,456.87815709999995,456.87815709999995,457.8780949000002,457.8780949000002,457.8616443000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
25,25,0,3,1,flat_comp,94,2.5,0.1,1.0,0.236,curv,curv_flat,0.2,0.1,pen,rew,input_data/stims/Shape_2.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.301703199999793,None,None,None,['left'],[1.1183310000001256],[0.3999935000001642],up,1.6544059000002562,None,1,0,1,0,0,25,25,14,457.8780949000002,,,,,,,,,457.8621922000002,0.0005485000001499429,458.7475002000001,458.7480415,458.76153520000025,459.76155659999995,459.74500490000037,459.7453849000003,0.00038900000026842463,461.1803619000002,461.18154570000024,461.1949238000002,461.1949238000002,461.1949238000002,461.1949238000002,461.1949238000002,461.1949238000002,461.1949238000002,462.8627781,"[0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044]",None,None,['left'],[1.1183310000001256],[0.3999935000001642],up,1.6544059000002562,None,462.86314770000035,462.8782424000001,463.1283077000003,463.11175030000004,463.11210200000005,463.1283077000003,,464.1283461000003,,464.11180349999995,pen,1,1,463.1283077000003,464.1283461000003,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
26,26,0,3,1,flat_comp,104,3.3,0.26,3.0,0.08,flat,curv_flat,0.2,0.26,rew,pen,input_data/stims/Shape_3.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.301703199999793,None,None,None,['left'],[1.0141853000000083],[0.21608409999998912],up,1.3021747000002506,None,1,0,1,0,0,26,26,24,464.1283461000003,,,,,,,,,464.11234140000033,0.0005389000002651301,465.04756670000006,465.04796220000026,465.06170569999995,466.06173420000005,466.04517120000037,466.04554240000016,0.0003787999999076419,467.3791005000003,467.38029559999995,467.39509420000013,467.39509420000013,467.39509420000013,467.39509420000013,467.39509420000013,467.39509420000013,467.39509420000013,468.71267890000036,"[0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024]",None,None,['left'],[1.0141853000000083],[0.21608409999998912],up,1.3021747000002506,None,468.7130179999999,468.7284784000003,468.9784827000003,468.9619190000003,468.9622581000003,468.9784827000003,,469.9784949,,469.9619623000003,rew,0,-1,,,468.9784827000003,469.9784949,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
27,27,0,3,1,flat_comp,100,3.1,0.22,3.0,-0.044,flat,curv_flat,0.2,0.22,rew,pen,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.301703199999793,None,None,None,['right'],[0.43804610000006505],[0.6879582000001392],up,1.3179327000002559,None,1,0,1,0,0,27,27,20,469.9784949,,,,,,,,,469.96249549999993,0.0005447999997159059,470.9975061,470.9981189,471.0118692000001,472.0118797,471.99531430000025,471.9956895,0.0003833999999187654,473.37995739999997,473.38116149999996,473.39526270000033,473.39526270000033,473.39526270000033,473.39526270000033,473.39526270000033,473.39526270000033,473.39526270000033,474.72967880000033,"[-0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284]",None,None,['right'],[0.43804610000006505],[0.6879582000001392],up,1.3179327000002559,None,474.73003880000033,474.74530649999997,474.99527690000014,474.9787474,474.9790825,474.99527690000014,474.99527690000014,475.99531939999997,475.99531939999997,475.97881469999993,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
28,28,0,3,1,flat_comp,119,3.9,0.38,3.0,0.208,flat,flat_curv,-0.2,-0.38,rew,pen,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.301703199999793,None,None,None,['left'],[0.5351448999999775],[1.0800257999999303],up,1.7031327999998211,None,1,0,1,0,0,28,28,39,475.99531939999997,,,,,,,,,475.9793431000003,0.0005346999996618251,477.06350199999997,477.06402730000036,477.07873510000036,478.07871300000033,478.0621599000001,478.06252970000014,0.0003789999996115512,479.34771,479.3489185000003,479.36211790000016,479.36211790000016,479.36211790000016,479.36211790000016,479.36211790000016,479.36211790000016,479.36211790000016,481.0797358,"[0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304]",None,None,['left'],[0.5351448999999775],[1.0800257999999303],up,1.7031327999998211,None,481.0801372000001,481.09545270000035,481.34548330000007,481.32892790000005,481.3292570000003,481.34548330000007,481.34548330000007,482.3455113,482.3455113,482.3289248000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
29,29,0,3,1,flat_comp,103,3.1,0.22,3.0,0.34,flat,flat_curv,-0.2,-0.22,rew,pen,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.301703199999793,None,None,None,['left'],[0.644995199999812],[1.295900100000381],up,2.0849238999999216,None,1,0,1,0,0,29,29,23,482.3455113,,,,,,,,,482.32945259999997,0.0005283999998937361,483.4138482000003,483.41427139999996,483.4288475000003,484.42888949999997,484.4122890000003,484.4126696000003,0.00039049999986673356,485.79620620000014,485.79741460000014,485.81228450000026,485.81228450000026,485.81228450000026,485.81228450000026,485.81228450000026,485.81228450000026,485.81228450000026,487.91324299999997,"[0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284]",None,None,['left'],[0.644995199999812],[1.295900100000381],up,2.0849238999999216,None,487.9136115000001,487.92898990000003,488.17896770000016,488.16243190000023,488.1627622000001,488.17896770000016,488.17896770000016,489.1790178000001,489.1790178000001,489.16245690000005,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
