thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,one_coin.started,no_resp_text.stopped,one_coin.stopped,feedback.stopped,valence,correct,outcome,three_coin.started,three_coin.stopped,three_cross.started,three_cross.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
20,20,0,2,1,curv_comp,72,2.3,0.06,3.0,-0.272,flat,curv_flat,-0.2,0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[1.7026519000064582],[0.08802540000760928],up,2.0226558000140358,None,1,0,1,0,0,20,20,32,410.71027549999417,,,,,,,,,410.6944258000003,0.0006167999817989767,411.7282654999872,411.7286511999846,411.7437546000001,412.7437615999952,412.7270739999949,412.72751239998615,0.0004485999816097319,414.0114874999854,414.0127553999773,414.0274727999931,414.0274727999931,414.0274727999931,414.0274727999931,414.0274727999931,414.0274727999931,414.0274727999931,416.0615452999773,"[-0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232]",None,None,['right'],[1.7026519000064582],[0.08802540000760928],up,2.0226558000140358,None,416.0619604999956,416.0769580999913,416.3271268999961,416.3105835999886,416.31098579999525,416.3271268999961,,417.3271801999945,,417.31064479998895,rew,0,-1,,,,,416.3271268999961,417.3271801999945,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
21,21,0,2,1,curv_comp,67,1.7,-0.06,3.0,0.316,flat,flat_curv,0.2,0.06,rew,pen,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['left'],[1.2602553000033367],[0.42416929997853003],up,1.8362557999789715,None,1,0,1,0,0,21,21,27,417.3271801999945,,,,,,,,,417.3112485999882,0.0006042999739293009,418.39546279999195,418.39619109997875,418.41052330000093,419.4105088999786,419.394002999994,419.39443899999605,0.0004445999802555889,420.8792967000045,420.8809594999766,420.8939210999815,420.8939210999815,420.8939210999815,420.8939210999815,420.8939210999815,420.8939210999815,420.8939210999815,422.745070999983,"[0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108]",None,None,['left'],[1.2602553000033367],[0.42416929997853003],up,1.8362557999789715,None,422.74549750000006,422.76059699998586,423.010572899977,422.9941271999851,422.99452129998826,423.010572899977,,424.0106550999917,,423.99429439997766,rew,1,3,423.010572899977,424.0106550999917,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
22,22,0,2,1,curv_comp,56,0.9,-0.22,1.0,-0.264,curv,curv_flat,-0.2,-0.22,pen,rew,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[1.354361700010486],[0.08800200000405312],up,1.650369300012244,None,1,0,1,0,0,22,22,16,424.0106550999917,,,,,,,,,423.99487500000396,0.0005796000186819583,424.92965419997927,424.93005679998896,424.94414139998844,425.94409869998344,425.92752259998815,425.9279612999817,0.000447900005383417,427.3115128999925,427.3127811999875,427.32777399997576,427.32777399997576,427.32777399997576,427.32777399997576,427.32777399997576,427.32777399997576,427.32777399997576,428.99514819998876,"[-0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224]",None,None,['right'],[1.354361700010486],[0.08800200000405312],up,1.650369300012244,None,428.99555599997984,429.0107841999852,429.26079629999003,429.244320400001,429.2447170999949,429.26079629999003,429.26079629999003,430.26082389999647,430.26082389999647,430.2444207999797,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
23,23,0,2,1,curv_comp,43,0.1,-0.38,1.0,0.092,curv,flat_curv,0.2,0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.8201413000060711],[0.27206550000119023],up,1.4281925999966916,None,1,0,1,0,0,23,23,3,430.26082389999647,,,,,,,,,430.2450276000018,0.0006052000098861754,431.17865919999895,431.1790406999935,431.1942654000013,432.19429579999996,432.1777249999868,432.1781699999992,0.0004532999882940203,433.46258389999275,433.4640071000031,433.4779290999868,433.4779290999868,433.4779290999868,433.4779290999868,433.4779290999868,433.4779290999868,433.4779290999868,434.91196589998435,"[0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22]",None,None,['right'],[0.8201413000060711],[0.27206550000119023],up,1.4281925999966916,None,434.91237209999235,434.9275943999819,435.17769149999367,435.16117029997986,435.161557799991,435.17769149999367,435.17769149999367,436.1782129999774,436.1782129999774,436.1612061999913,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
24,24,0,2,1,curv_comp,52,0.7,-0.26,1.0,-0.36,curv,curv_flat,-0.2,-0.26,pen,rew,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.9317238999938127],[0.2240575000178069],up,1.3797710000071675,None,1,0,1,0,0,24,24,12,436.1782129999774,,,,,,,,,436.16181560000405,0.000607299996772781,437.1457124000008,437.1461260999786,437.16105029999744,438.1610576999956,438.1445625999768,438.14500979997683,0.0004574000195134431,439.47963990000426,439.48113459997694,439.49442639999324,439.49442639999324,439.49442639999324,439.49442639999324,439.49442639999324,439.49442639999324,439.49442639999324,440.8779050000012,"[-0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248]",None,None,['right'],[0.9317238999938127],[0.2240575000178069],up,1.3797710000071675,None,440.8783119999862,440.8935638999974,441.1435614999791,441.12710379998316,441.1275023999915,441.1435614999791,441.1435614999791,442.1435911000008,442.1435911000008,442.1271624999936,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
25,25,0,2,1,curv_comp,66,1.7,-0.06,3.0,-0.172,flat,curv_flat,-0.2,-0.06,rew,pen,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.132418299996061,None,None,None,['left'],[0.7618293999985326],[0.24000759999034926],up,1.1859199999889825,None,1,0,1,0,0,25,25,26,442.1435911000008,,,,,,,,,442.12777469999855,0.0006110999966040254,443.1625326999929,443.1631511999876,443.1770036999951,444.1769837999891,444.1604757999885,444.1609325000027,0.00046609999844804406,445.54579259999446,445.54717969999183,445.5603652999853,445.5603652999853,445.5603652999853,445.5603652999853,445.5603652999853,445.5603652999853,445.5603652999853,446.7614695999946,"[-0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292]",None,None,['left'],[0.7618293999985326],[0.24000759999034926],up,1.1859199999889825,None,446.76190329997917,446.7770537000033,447.02705699999933,447.01062319998164,447.0110278999782,447.02705699999933,,448.0270881000033,,448.0106317999889,rew,0,-1,,,,,447.02705699999933,448.0270881000033,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
26,26,0,2,1,curv_comp,47,0.3,-0.34,1.0,-0.136,curv,flat_curv,0.2,0.34,pen,rew,input_data/stims/Shape_0.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.7802945000003092],[0.7839881000109017],up,1.7642929000139702,None,1,0,1,0,0,26,26,7,448.0270881000033,,,,,,,,,448.0112177999981,0.0005868999869562685,449.0462972999958,449.0470803999924,449.06047559998115,450.0605326999794,450.044043300004,450.04451169999084,0.00047599998652003706,451.47890180000104,451.4802267999912,451.4938640999899,451.4938640999899,451.4938640999899,451.4938640999899,451.4938640999899,451.4938640999899,451.4938640999899,453.2615893999755,"[-0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]",None,None,['right'],[0.7802945000003092],[0.7839881000109017],up,1.7642929000139702,None,453.26201169998967,453.27723289999994,453.5272372000036,453.5107674000028,453.5111714999948,453.5272372000036,453.5272372000036,454.5272648999817,454.5272648999817,454.5108515000029,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
27,27,0,2,1,curv_comp,49,0.5,-0.3,1.0,-0.268,curv,flat_curv,0.2,0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.6741136999917217],[1.0560070000065025],up,1.8741148000117391,None,1,0,1,0,0,27,27,9,454.5272648999817,,,,,,,,,454.5114879999892,0.0006362999847624451,455.49507399997674,455.4955136999779,455.5106302999775,456.5107018999988,456.4942235999915,456.4946634999942,0.0004474000015761703,457.929541599995,457.93108989999746,457.94403499999316,457.94403499999316,457.94403499999316,457.94403499999316,457.94403499999316,457.94403499999316,457.94403499999316,459.82849179999903,"[-0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236]",None,None,['right'],[0.6741136999917217],[1.0560070000065025],up,1.8741148000117391,None,459.8289128000033,459.84409109997796,460.09413849998964,460.07767989998683,460.0780890999886,460.09413849998964,460.09413849998964,461.09410819999175,461.09410819999175,461.07798819997697,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
28,28,0,2,1,curv_comp,41,0.1,-0.38,1.0,-0.204,curv,flat_curv,0.2,0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.5192540000134613],[1.0239975999866147],up,1.671250899991719,None,1,0,1,0,0,28,28,1,461.09410819999175,,,,,,,,,461.078604099981,0.0006159000040497631,462.012817299983,462.0132312999922,462.0274953999906,463.02750450000167,463.01102859998355,463.01145759999054,0.000437700015027076,464.39521049999166,464.39663719999953,464.41090429999167,464.41090429999167,464.41090429999167,464.41090429999167,464.41090429999167,464.41090429999167,464.41090429999167,466.09535239997786,"[-0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284]",None,None,['right'],[0.5192540000134613],[1.0239975999866147],up,1.671250899991719,None,466.09577099999296,466.11093209998216,466.360932599986,466.3444244999846,466.34482619998744,466.360932599986,466.360932599986,467.36095390000264,467.36095390000264,467.3444660999812,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
29,29,0,2,1,curv_comp,60,1.1,-0.18,3.0,-0.224,flat,curv_flat,-0.2,-0.18,rew,pen,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.9464417000126559],[0.31195480001042597],up,1.426385000027949,None,1,0,1,0,0,29,29,20,467.36095390000264,,,,,,,,,467.34507879999,0.000611299998126924,468.43018409999786,468.4305637999787,468.44433199998457,469.44440009997925,469.4278621999838,469.4282941999845,0.00044040000648237765,470.7129891999939,470.71425809999346,470.72772219998296,470.72772219998296,470.72772219998296,470.72772219998296,470.72772219998296,470.72772219998296,470.72772219998296,472.1621484999778,"[-0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072]",None,None,['right'],[0.9464417000126559],[0.31195480001042597],up,1.426385000027949,None,472.162551299989,472.1777731999755,472.4277780999837,472.41123840000364,472.4116340999899,472.4277780999837,,473.427792100003,,473.41134729998885,rew,1,3,472.4277780999837,473.427792100003,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
30,30,0,2,1,curv_comp,45,0.3,-0.34,1.0,-0.216,curv,flat_curv,0.2,0.34,pen,rew,input_data/stims/Shape_0.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.529597399989143],[0.9679996000195388],up,1.6256829999911133,None,1,0,1,0,0,30,30,5,473.427792100003,,,,,,,,,473.4119631999929,0.0006164000078570098,474.2963838999858,474.2971435999789,474.31117159998394,475.3111750999815,475.2947079000005,475.29515560000436,0.00045540000428445637,476.72912949998863,476.7304011999804,476.74456739999005,476.74456739999005,476.74456739999005,476.74456739999005,476.74456739999005,476.74456739999005,476.74456739999005,478.3789701999922,"[-0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248]",None,None,['right'],[0.529597399989143],[0.9679996000195388],up,1.6256829999911133,None,478.3793889999797,478.3946028999926,478.6446088999801,478.6280958999996,478.6284975000017,478.6446088999801,478.6446088999801,479.6446694000042,479.6446694000042,479.62820579999243,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
31,31,0,2,1,curv_comp,61,1.1,-0.18,3.0,-0.344,flat,flat_curv,0.2,0.18,rew,pen,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,6.132418299996061,None,None,None,['right'],[0.612804700009292],[1.2159673999994993],up,1.8928366999898572,None,1,0,1,0,0,31,31,21,479.6446694000042,,,,,,,,,479.6288200999843,0.0006152999994810671,480.71402579999994,480.7143899999792,480.72802749997936,481.72804019998875,481.7115521999949,481.7119935999799,0.00044979999074712396,483.046336600004,483.04781429999275,483.06141009999556,483.06141009999556,483.06141009999556,483.06141009999556,483.06141009999556,483.06141009999556,483.06141009999556,484.96253479999723,"[-0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]",None,None,['right'],[0.612804700009292],[1.2159673999994993],up,1.8928366999898572,None,484.9629728999862,484.97812769998563,485.22812220000196,485.21165119999205,485.21204729998135,485.22812220000196,,486.22816719999537,,486.2116715000011,rew,0,-1,,,,,485.22812220000196,486.22816719999537,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
