thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_coin.started,three_coin.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
13,13,0,2,1,curv_comp,48,0.5,-0.3,1.0,-0.26,curv,curv_flat,-0.2,-0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.171031899999889,None,None,None,"['right', 'left']","[1.388539099999889, 1.7564330999998674]","[0.15201770000021497, 0.11202610000009372]",up,2.004569899999751,None,1,0,1,0,0,13,13,8,345.9265922999998,,,,,,,,,345.9105540999999,0.0005352999996830476,346.9460285,346.94637999999986,346.9598814000001,347.9599459000001,347.94344230000024,347.94381740000017,0.0003842000000986445,349.37920810000014,349.3804319999999,349.39336589999994,349.39336589999994,349.39336589999994,349.39336589999994,349.39336589999994,349.39336589999994,349.39336589999994,351.41099440000016,"[-0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244]",None,None,"['right', 'left']","[1.388539099999889, 1.7564330999998674]","[0.15201770000021497, 0.11202610000009372]",up,2.004569899999751,None,351.41137359999993,351.4267464999998,351.6767104999999,351.6601562000001,351.6604843,351.6767104999999,,352.6767761000001,,352.66017580000016,pen,1,1,351.6767104999999,352.6767761000001,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
14,14,0,2,1,curv_comp,71,2.1,0.02,3.0,-0.172,flat,flat_curv,0.2,-0.02,rew,pen,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.171031899999889,None,None,None,['right'],[0.8582911999997123],[0.8080134000001635],up,2.090352499999881,None,1,0,1,0,0,14,14,31,352.6767761000001,,,,,,,,,352.6607131999999,0.000536399999873538,353.5946017000001,353.59498329999997,353.6100925999999,354.61009490000015,354.59361720000015,354.5939850999998,0.0003753000000870088,356.0280816999998,356.0300827000001,356.04356430000007,356.04356430000007,356.04356430000007,356.04356430000007,356.04356430000007,356.04356430000007,356.04356430000007,358.1445600000002,"[-0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212]",None,None,['right'],[0.8582911999997123],[0.8080134000001635],up,2.090352499999881,None,358.1449378000002,358.1602084000001,358.4102026999999,358.39372679999997,358.39407119999987,358.4102026999999,,359.4102330999999,,359.3937801000002,rew,0,-1,,,358.4102026999999,359.4102330999999,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
15,15,0,2,1,curv_comp,40,0.1,-0.38,1.0,-0.252,curv,curv_flat,-0.2,-0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.171031899999889,None,None,None,['left'],[0.7049164999998538],[0.39991120000013325],up,1.128844399999707,None,1,0,1,0,0,15,15,0,359.4102330999999,,,,,,,,,359.39432050000005,0.0005395999996835599,360.378146,360.37849540000025,360.39368479999985,361.3937145,361.37712150000016,361.3774996000002,0.0003858999998556101,362.8610835999998,362.8623040000002,362.8770631000002,362.8770631000002,362.8770631000002,362.8770631000002,362.8770631000002,362.8770631000002,362.8770631000002,364.0112677000002,"[-0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.3, -0.308, -0.316, -0.324, -0.332, -0.34, -0.348, -0.356, -0.364, -0.372, -0.38, -0.388, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396]",None,None,['left'],[0.7049164999998538],[0.39991120000013325],up,1.128844399999707,None,364.01159940000025,364.0270700000001,364.2771084000001,364.26052690000006,364.2608647000002,364.2771084000001,,365.27713410000024,,365.2605463,pen,1,1,364.2771084000001,365.27713410000024,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
16,16,0,2,1,curv_comp,44,0.3,-0.34,1.0,-0.208,curv,curv_flat,-0.2,-0.34,pen,rew,input_data/stims/Shape_0.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.171031899999889,None,None,None,['left'],[0.7160602000003564],[0.19991170000002967],up,0.9719492000003811,None,1,0,1,0,0,16,16,4,365.27713410000024,,,,,,,,,365.26108139999997,0.0005357000000003609,366.3461394000001,366.3467734000001,366.3604951000002,367.36049790000015,367.3439182000002,367.3442957000002,0.0003843999998025538,368.7784305,368.7797608000001,368.7939342999998,368.7939342999998,368.7939342999998,368.7939342999998,368.7939342999998,368.7939342999998,368.7939342999998,369.7781648,"[-0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304]",None,None,['left'],[0.7160602000003564],[0.19991170000002967],up,0.9719492000003811,None,369.7784950999999,369.79392000000007,370.0439547000001,370.0273651000002,370.02769339999986,370.0439547000001,,371.0439836999999,,371.02745129999994,pen,1,1,370.0439547000001,371.0439836999999,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
17,17,0,2,1,curv_comp,56,0.9,-0.22,1.0,-0.264,curv,curv_flat,-0.2,-0.22,pen,rew,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.171031899999889,None,None,None,['right'],[0.6951435999999376],[0.23999589999993987],up,1.0871001000000433,None,1,0,1,0,0,17,17,16,371.0439836999999,,,,,,,,,371.02799319999986,0.0005400000000008731,372.0629881,372.0636605999998,372.07737339999994,373.07737499999985,373.0607834000002,373.06115450000016,0.00037909999991825316,374.49484889999985,374.4960728000001,374.5107339000001,374.5107339000001,374.5107339000001,374.5107339000001,374.5107339000001,374.5107339000001,374.5107339000001,375.6116820000002,"[-0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144]",None,None,['right'],[0.6951435999999376],[0.23999589999993987],up,1.0871001000000433,None,375.6120781999998,375.6274585000001,375.8774582000001,375.8608783999998,375.86121550000007,375.8774582000001,375.8774582000001,376.87747660000014,376.87747660000014,376.86093819999996,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
18,18,0,2,1,curv_comp,73,2.3,0.06,3.0,-0.352,flat,flat_curv,0.2,-0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.171031899999889,None,None,None,['right'],[1.2255181000000448],[0.9599656999998842],up,2.3135425999998915,None,1,0,1,0,0,18,18,33,376.87747660000014,,,,,,,,,376.86146740000004,0.0005284999997456907,377.9449751000002,377.9453953000002,377.9608324999999,378.9607977999999,378.9443495999999,378.94471939999994,0.0003774000001612876,380.43013980000023,380.4319482000001,380.44432430000006,380.44432430000006,380.44432430000006,380.44432430000006,380.44432430000006,380.44432430000006,380.44432430000006,382.76184999999987,"[-0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112]",None,None,['right'],[1.2255181000000448],[0.9599656999998842],up,2.3135425999998915,None,382.7622212000001,382.7776557000002,383.02767989999984,383.01106789999994,383.0113964000002,383.02767989999984,,384.0276920000001,,384.0111115999998,rew,1,3,,,,,383.02767989999984,384.0276920000001,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
19,19,0,2,1,curv_comp,43,0.1,-0.38,1.0,0.092,curv,flat_curv,0.2,0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.171031899999889,None,None,None,['right'],[0.7554620000000796],[0.2639846999995825],up,1.2513006999997742,None,1,0,1,0,0,19,19,3,384.0276920000001,,,,,,,,,384.0116469999998,0.0005345999998098705,384.99563339999986,384.99601010000015,385.01102949999995,386.01103569999987,385.9945266999998,385.99490049999986,0.0003824999998869316,387.37916700000005,387.38042640000003,387.39447340000015,387.39447340000015,387.39447340000015,387.39447340000015,387.39447340000015,387.39447340000015,387.39447340000015,388.6621288000001,"[0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22]",None,None,['right'],[0.7554620000000796],[0.2639846999995825],up,1.2513006999997742,None,388.66246739999997,388.67781809999997,388.92783599999984,388.91123400000015,388.9115658999999,388.92783599999984,,389.92786560000013,,389.9112992999999,pen,1,1,388.92783599999984,389.92786560000013,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
20,20,0,2,1,curv_comp,75,2.5,0.1,3.0,0.084,flat,flat_curv,0.2,-0.1,rew,pen,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.171031899999889,None,None,None,['right'],[1.0912781000001814],[0.19205379999993966],up,1.5073145000001205,None,1,0,1,0,0,20,20,35,389.92786560000013,,,,,,,,,389.91182630000003,0.0005272999997032457,390.79537029999983,390.79570449999983,390.81118460000016,391.81120539999984,391.7946956999999,391.7950848999999,0.00039659999993091333,393.18007480000006,393.1816844,393.1946372000002,393.1946372000002,393.1946372000002,393.1946372000002,393.1946372000002,393.1946372000002,393.1946372000002,394.7122546999999,"[0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18]",None,None,['right'],[1.0912781000001814],[0.19205379999993966],up,1.5073145000001205,None,394.71260410000014,394.7280028,394.9780171000002,394.9614139999999,394.9617423999998,394.9780171000002,,395.9780079000002,,395.96146450000015,rew,1,3,,,,,394.9780171000002,395.9780079000002,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
21,21,0,2,1,curv_comp,42,0.1,-0.38,1.0,0.128,curv,curv_flat,-0.2,-0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.171031899999889,None,None,None,['left'],[0.527150200000051],[0.775945700000193],up,1.415205700000115,None,1,0,1,0,0,21,21,2,395.9780079000002,,,,,,,,,395.96198749999985,0.0005339000003914407,396.8957669000001,396.8961227,396.9113605000002,397.91138060000003,397.8948819000002,397.8952605999998,0.00038679999988744385,399.2803997000001,399.2818379,399.29474990000017,399.29474990000017,399.29474990000017,399.29474990000017,399.29474990000017,399.29474990000017,399.29474990000017,400.71238429999994,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248]",None,None,['left'],[0.527150200000051],[0.775945700000193],up,1.415205700000115,None,400.71273550000024,400.7281634000001,400.97816909999983,400.9615853999999,400.9619166000002,400.97816909999983,,401.9781521,,401.9616818999998,pen,1,1,400.97816909999983,401.9781521,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
22,22,0,2,1,curv_comp,60,1.1,-0.18,3.0,-0.224,flat,curv_flat,-0.2,-0.18,rew,pen,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.171031899999889,None,None,None,['right'],[0.6448857999998836],[0.1599062000000231],up,1.2768933000002107,None,1,0,1,0,0,22,22,20,401.9781521,,,,,,,,,401.9622187,0.0005372000000534172,402.89756579999994,402.8981592,402.9115916999999,403.91161169999987,403.8950553999998,403.89543159999994,0.0003837999997813313,405.3307086,405.33201850000023,405.34503029999996,405.34503029999996,405.34503029999996,405.34503029999996,405.34503029999996,405.34503029999996,405.34503029999996,406.62924329999987,"[-0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144]",None,None,['right'],[0.6448857999998836],[0.1599062000000231],up,1.2768933000002107,None,406.62958400000025,406.64503049999985,406.8950232000002,406.8784552000002,406.8787907000001,406.8950232000002,,407.89505529999997,,407.87853099999984,rew,1,3,,,,,406.8950232000002,407.89505529999997,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
23,23,0,2,1,curv_comp,61,1.1,-0.18,3.0,-0.344,flat,flat_curv,0.2,0.18,rew,pen,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.171031899999889,None,None,None,"['right', 'right']","[0.7680593999998564, 2.1680727999996634]","[1.0959781999999905, 0.18405550000034054]",up,2.448048899999776,None,1,0,1,0,0,23,23,21,407.89505529999997,,,,,,,,,407.8790620999998,0.0005313999999998487,408.76358340000024,408.76417200000014,408.7783761999999,409.77842250000003,409.7618438999998,409.7622145999999,0.0003789000002143439,411.0461319000001,411.04733739999983,411.0618235000002,411.0618235000002,411.0618235000002,411.0618235000002,411.0618235000002,411.0618235000002,411.0618235000002,413.51277990000017,"[-0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264]",None,None,"['right', 'right']","[0.7680593999998564, 2.1680727999996634]","[1.0959781999999905, 0.18405550000034054]",up,2.448048899999776,None,413.51315939999995,413.5285257999999,413.7785343999999,413.76200329999983,413.762338,413.7785343999999,,414.77852200000007,,414.7620643,rew,0,-1,,,413.7785343999999,414.77852200000007,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
